Continent,Location,Date,Population,New_Vaccinations,People_Vaccinated,Percent_People_Vaccinated,,,,,,,,,,
Asia,China,03-11-2021 00:00,1425893464,7866000,2213357000,155.226,,,,,,,,,,
Asia,China,04-11-2021 00:00,1425893464,8859000,2222216000,155.8473,,,,,,,,,,
Asia,China,05-11-2021 00:00,1425893464,8947000,2231163000,156.4747,,,,,,,,,,
Asia,China,06-11-2021 00:00,1425893464,10476000,2241639000,157.2094,,,,,,,,,,
Asia,China,07-11-2021 00:00,1425893464,8624000,2250263000,157.8142,,,,,,,,,,
Asia,China,08-11-2021 00:00,1425893464,7767000,2258030000,158.359,,,,,,,,,,
Asia,China,09-11-2021 00:00,1425893464,8338000,2266368000,158.9437,,,,,,,,,,
Asia,China,10-11-2021 00:00,1425893464,8694000,2275062000,159.5534,,,,,,,,,,
Asia,China,11-11-2021 00:00,1425893464,8507000,2283569000,160.15,,,,,,,,,,
Asia,China,12-11-2021 00:00,1425893464,8681000,2292250000,160.7589,,,,,,,,,,
Asia,China,13-11-2021 00:00,1425893464,9420000,2301670000,161.4195,,,,,,,,,,
Asia,China,14-11-2021 00:00,1425893464,7435000,2309105000,161.9409,,,,,,,,,,
Asia,China,15-11-2021 00:00,1425893464,6477000,2315582000,162.3952,,,,,,,,,,
Asia,China,16-11-2021 00:00,1425893464,6852000,2322434000,162.8757,,,,,,,,,,
Asia,China,17-11-2021 00:00,1425893464,6887000,2329321000,163.3587,,,,,,,,,,
Asia,China,18-11-2021 00:00,1425893464,6395000,2335716000,163.8072,,,,,,,,,,
Asia,China,19-11-2021 00:00,1425893464,6729000,2342445000,164.2791,,,,,,,,,,
Asia,China,20-11-2021 00:00,1425893464,7835000,2350280000,164.8286,,,,,,,,,,
Asia,China,21-11-2021 00:00,1425893464,6509000,2356789000,165.2851,,,,,,,,,,
Asia,China,22-11-2021 00:00,1425893464,5534000,2362323000,165.6732,,,,,,,,,,
Asia,China,23-11-2021 00:00,1425893464,6641000,2368964000,166.1389,,,,,,,,,,
Asia,China,24-11-2021 00:00,1425893464,7190000,2376154000,166.6432,,,,,,,,,,
Asia,China,25-11-2021 00:00,1425893464,7713000,2383867000,167.1841,,,,,,,,,,
Asia,China,26-11-2021 00:00,1425893464,8517000,2392384000,167.7814,,,,,,,,,,
Asia,China,27-11-2021 00:00,1425893464,10048000,2402432000,168.4861,,,,,,,,,,
Asia,China,28-11-2021 00:00,1425893464,9146000,2411578000,169.1275,,,,,,,,,,
Asia,China,29-11-2021 00:00,1425893464,7772000,2419350000,169.6726,,,,,,,,,,
Asia,China,30-11-2021 00:00,1425893464,8162000,2427512000,170.245,,,,,,,,,,
Asia,China,01-12-2021 00:00,1425893464,8405000,2435917000,170.8344,,,,,,,,,,
Asia,China,02-12-2021 00:00,1425893464,7983000,2443900000,171.3943,,,,,,,,,,
Asia,China,03-12-2021 00:00,1425893464,8436000,2452336000,171.9859,,,,,,,,,,
Asia,China,04-12-2021 00:00,1425893464,10625000,2462961000,172.7311,,,,,,,,,,
Asia,China,05-12-2021 00:00,1425893464,9604000,2472565000,173.4046,,,,,,,,,,
Asia,China,06-12-2021 00:00,1425893464,7089000,2479654000,173.9018,,,,,,,,,,
Asia,China,07-12-2021 00:00,1425893464,7435000,2487089000,174.4232,,,,,,,,,,
Asia,China,08-12-2021 00:00,1425893464,7379000,2494468000,174.9407,,,,,,,,,,
Asia,China,09-12-2021 00:00,1425893464,7809000,2502277000,175.4884,,,,,,,,,,
Asia,China,10-12-2021 00:00,1425893464,9139000,2511416000,176.1293,,,,,,,,,,
Asia,China,11-12-2021 00:00,1425893464,10824000,2522240000,176.8884,,,,,,,,,,
Asia,China,12-12-2021 00:00,1425893464,9515000,2531755000,177.5557,,,,,,,,,,
Asia,China,13-12-2021 00:00,1425893464,8972000,2540727000,178.1849,,,,,,,,,,
Asia,China,14-12-2021 00:00,1425893464,9014000,2549741000,178.8171,,,,,,,,,,
Asia,China,15-12-2021 00:00,1425893464,9855000,2559596000,179.5082,,,,,,,,,,
Asia,China,16-12-2021 00:00,1425893464,10502000,2570098000,180.2447,,,,,,,,,,
Asia,China,17-12-2021 00:00,1425893464,11277000,2581375000,181.0356,,,,,,,,,,
Asia,China,18-12-2021 00:00,1425893464,11850000,2593225000,181.8667,,,,,,,,,,
Asia,China,19-12-2021 00:00,1425893464,10602000,2603827000,182.6102,,,,,,,,,,
Asia,China,20-12-2021 00:00,1425893464,10891000,2614718000,183.374,,,,,,,,,,
Asia,China,21-12-2021 00:00,1425893464,11495000,2626213000,184.1802,,,,,,,,,,
Asia,China,22-12-2021 00:00,1425893464,12783000,2638996000,185.0767,,,,,,,,,,
Asia,China,23-12-2021 00:00,1425893464,13290000,2652286000,186.0087,,,,,,,,,,
Asia,China,24-12-2021 00:00,1425893464,13128000,2665414000,186.9294,,,,,,,,,,
Asia,China,25-12-2021 00:00,1425893464,12217000,2677631000,187.7862,,,,,,,,,,
Asia,China,26-12-2021 00:00,1425893464,11436000,2689067000,188.5882,,,,,,,,,,
Asia,China,27-12-2021 00:00,1425893464,12339000,2701406000,189.4536,,,,,,,,,,
Asia,China,28-12-2021 00:00,1425893464,13847000,2715253000,190.4247,,,,,,,,,,
Asia,China,29-12-2021 00:00,1425893464,14402000,2729655000,191.4347,,,,,,,,,,
Asia,China,30-12-2021 00:00,1425893464,13300000,2742955000,192.3675,,,,,,,,,,
Asia,China,31-12-2021 00:00,1425893464,11914000,2754869000,193.203,,,,,,,,,,
Asia,China,01-01-2022 00:00,1425893464,5937000,2760806000,193.6194,,,,,,,,,,
Asia,China,02-01-2022 00:00,1425893464,6629000,2767435000,194.0843,,,,,,,,,,
Asia,China,03-01-2022 00:00,1425893464,7327000,2774762000,194.5981,,,,,,,,,,
Asia,China,04-01-2022 00:00,1425893464,8336000,2783098000,195.1827,,,,,,,,,,
Asia,China,05-01-2022 00:00,1425893464,8456000,2791554000,195.7758,,,,,,,,,,
Asia,China,06-01-2022 00:00,1425893464,7976000,2799530000,196.3351,,,,,,,,,,
Asia,China,07-01-2022 00:00,1425893464,7779000,2807309000,196.8807,,,,,,,,,,
Asia,China,08-01-2022 00:00,1425893464,6406000,2813715000,197.33,,,,,,,,,,
Asia,China,09-01-2022 00:00,1425893464,5379000,2819094000,197.7072,,,,,,,,,,
Asia,China,10-01-2022 00:00,1425893464,6081000,2825175000,198.1337,,,,,,,,,,
Asia,China,11-01-2022 00:00,1425893464,6540000,2831715000,198.5923,,,,,,,,,,
Asia,China,12-01-2022 00:00,1425893464,6071000,2837786000,199.0181,,,,,,,,,,
Asia,China,13-01-2022 00:00,1425893464,5449000,2843235000,199.4002,,,,,,,,,,
Asia,China,14-01-2022 00:00,1425893464,5283000,2848518000,199.7707,,,,,,,,,,
Asia,China,15-01-2022 00:00,1425893464,4504000,2853022000,200.0866,,,,,,,,,,
Asia,China,16-01-2022 00:00,1425893464,4147000,2857169000,200.3775,,,,,,,,,,
Asia,China,17-01-2022 00:00,1425893464,4479000,2861648000,200.6916,,,,,,,,,,
Asia,China,18-01-2022 00:00,1425893464,5025000,2866673000,201.044,,,,,,,,,,
Asia,China,19-01-2022 00:00,1425893464,4710000,2871383000,201.3743,,,,,,,,,,
Asia,China,20-01-2022 00:00,1425893464,4372000,2875755000,201.6809,,,,,,,,,,
Asia,China,21-01-2022 00:00,1425893464,4457000,2880212000,201.9935,,,,,,,,,,
Asia,China,22-01-2022 00:00,1425893464,3695000,2883907000,202.2526,,,,,,,,,,
Asia,China,23-01-2022 00:00,1425893464,3751000,2887658000,202.5157,,,,,,,,,,
Asia,China,24-01-2022 00:00,1425893464,5338000,2892996000,202.8901,,,,,,,,,,
Asia,China,25-01-2022 00:00,1425893464,5187000,2898183000,203.2538,,,,,,,,,,
Asia,China,26-01-2022 00:00,1425893464,5409000,2903592000,203.6332,,,,,,,,,,
Asia,China,27-01-2022 00:00,1425893464,5425000,2909017000,204.0136,,,,,,,,,,
Asia,China,28-01-2022 00:00,1425893464,4682000,2913699000,204.342,,,,,,,,,,
Asia,China,29-01-2022 00:00,1425893464,3722000,2917421000,204.603,,,,,,,,,,
Asia,China,30-01-2022 00:00,1425893464,2314000,2919735000,204.7653,,,,,,,,,,
Asia,China,31-01-2022 00:00,1425893464,334000,2920069000,204.7887,,,,,,,,,,
Asia,China,01-02-2022 00:00,1425893464,71000,2920140000,204.7937,,,,,,,,,,
Asia,China,02-02-2022 00:00,1425893464,290000,2920430000,204.814,,,,,,,,,,
Asia,China,03-02-2022 00:00,1425893464,731000,2921161000,204.8653,,,,,,,,,,
Asia,China,04-02-2022 00:00,1425893464,1272000,2922433000,204.9545,,,,,,,,,,
Asia,China,05-02-2022 00:00,1425893464,1785000,2924218000,205.0797,,,,,,,,,,
Asia,China,06-02-2022 00:00,1425893464,2181000,2926399000,205.2327,,,,,,,,,,
Asia,China,07-02-2022 00:00,1425893464,3807000,2930206000,205.4996,,,,,,,,,,
Asia,China,08-02-2022 00:00,1425893464,5481000,2935687000,205.884,,,,,,,,,,
Asia,China,09-02-2022 00:00,1425893464,6496000,2942183000,206.3396,,,,,,,,,,
Asia,China,10-02-2022 00:00,1425893464,6942000,2949125000,206.8265,,,,,,,,,,
Asia,China,11-02-2022 00:00,1425893464,7119000,2956244000,207.3257,,,,,,,,,,
Asia,China,12-02-2022 00:00,1425893464,5669000,2961913000,207.7233,,,,,,,,,,
Asia,China,13-02-2022 00:00,1425893464,4311000,2966224000,208.0256,,,,,,,,,,
Asia,China,14-02-2022 00:00,1425893464,5748000,2971972000,208.4288,,,,,,,,,,
Asia,China,15-02-2022 00:00,1425893464,4562000,2976534000,208.7487,,,,,,,,,,
Asia,China,16-02-2022 00:00,1425893464,6394000,2982928000,209.1971,,,,,,,,,,
Asia,China,17-02-2022 00:00,1425893464,6228000,2989156000,209.6339,,,,,,,,,,
Asia,China,18-02-2022 00:00,1425893464,6133000,2995289000,210.064,,,,,,,,,,
Asia,China,19-02-2022 00:00,1425893464,5036000,3000325000,210.4172,,,,,,,,,,
Asia,China,20-02-2022 00:00,1425893464,3924000,3004249000,210.6924,,,,,,,,,,
Asia,China,21-02-2022 00:00,1425893464,5597000,3009846000,211.0849,,,,,,,,,,
Asia,China,22-02-2022 00:00,1425893464,5458000,3015304000,211.4677,,,,,,,,,,
Asia,China,23-02-2022 00:00,1425893464,5993000,3021297000,211.888,,,,,,,,,,
Asia,China,24-02-2022 00:00,1425893464,6526000,3027823000,212.3457,,,,,,,,,,
Asia,China,25-02-2022 00:00,1425893464,6336000,3034159000,212.79,,,,,,,,,,
Asia,China,26-02-2022 00:00,1425893464,5042000,3039201000,213.1436,,,,,,,,,,
Asia,China,27-02-2022 00:00,1425893464,4454000,3043655000,213.456,,,,,,,,,,
Asia,China,28-02-2022 00:00,1425893464,5727000,3049382000,213.8576,,,,,,,,,,
Asia,China,01-03-2022 00:00,1425893464,5753000,3055135000,214.2611,,,,,,,,,,
Asia,China,02-03-2022 00:00,1425893464,5875000,3061010000,214.6731,,,,,,,,,,
Asia,China,03-03-2022 00:00,1425893464,5534000,3066544000,215.0612,,,,,,,,,,
Asia,China,04-03-2022 00:00,1425893464,5412000,3071956000,215.4408,,,,,,,,,,
Asia,China,05-03-2022 00:00,1425893464,4480000,3076436000,215.755,,,,,,,,,,
Asia,China,06-03-2022 00:00,1425893464,3786000,3080222000,216.0205,,,,,,,,,,
Asia,China,07-03-2022 00:00,1425893464,4801000,3085023000,216.3572,,,,,,,,,,
Asia,China,08-03-2022 00:00,1425893464,4430000,3089453000,216.6679,,,,,,,,,,
Asia,China,09-03-2022 00:00,1425893464,5068000,3094521000,217.0233,,,,,,,,,,
Asia,China,10-03-2022 00:00,1425893464,5076000,3099597000,217.3793,,,,,,,,,,
Asia,China,11-03-2022 00:00,1425893464,5179000,3104776000,217.7425,,,,,,,,,,
Asia,China,12-03-2022 00:00,1425893464,4187000,3108963000,218.0361,,,,,,,,,,
Asia,China,13-03-2022 00:00,1425893464,3810000,3112773000,218.3033,,,,,,,,,,
Asia,China,14-03-2022 00:00,1425893464,5036000,3117809000,218.6565,,,,,,,,,,
Asia,China,15-03-2022 00:00,1425893464,5416000,3123225000,219.0364,,,,,,,,,,
Asia,China,16-03-2022 00:00,1425893464,5353000,3128578000,219.4118,,,,,,,,,,
Asia,China,17-03-2022 00:00,1425893464,4732000,3133310000,219.7436,,,,,,,,,,
Asia,China,18-03-2022 00:00,1425893464,4943000,3138253000,220.0903,,,,,,,,,,
Asia,China,19-03-2022 00:00,1425893464,4152000,3142405000,220.3815,,,,,,,,,,
Asia,China,20-03-2022 00:00,1425893464,3466000,3145871000,220.6245,,,,,,,,,,
Asia,China,21-03-2022 00:00,1425893464,4033000,3149904000,220.9074,,,,,,,,,,
Asia,China,22-03-2022 00:00,1425893464,4234000,3154138000,221.2043,,,,,,,,,,
Asia,China,23-03-2022 00:00,1425893464,4569000,3158707000,221.5248,,,,,,,,,,
Asia,China,24-03-2022 00:00,1425893464,4429000,3163136000,221.8354,,,,,,,,,,
Asia,China,25-03-2022 00:00,1425893464,4025000,3167161000,222.1176,,,,,,,,,,
Asia,China,26-03-2022 00:00,1425893464,3788000,3170949000,222.3833,,,,,,,,,,
Asia,China,27-03-2022 00:00,1425893464,3572000,3174521000,222.6338,,,,,,,,,,
Asia,China,28-03-2022 00:00,1425893464,4058000,3178579000,222.9184,,,,,,,,,,
Asia,China,29-03-2022 00:00,1425893464,4087000,3182666000,223.205,,,,,,,,,,
Asia,China,30-03-2022 00:00,1425893464,4011000,3186677000,223.4863,,,,,,,,,,
Asia,China,31-03-2022 00:00,1425893464,3734000,3190411000,223.7482,,,,,,,,,,
Asia,China,01-04-2022 00:00,1425893464,3246000,3193657000,223.9758,,,,,,,,,,
Asia,China,02-04-2022 00:00,1425893464,2766000,3196423000,224.1698,,,,,,,,,,
Asia,China,03-04-2022 00:00,1425893464,2363000,3198786000,224.3356,,,,,,,,,,
Asia,China,04-04-2022 00:00,1425893464,2355000,3201141000,224.5007,,,,,,,,,,
Asia,China,05-04-2022 00:00,1425893464,1982000,3203123000,224.6397,,,,,,,,,,
Asia,China,06-04-2022 00:00,1425893464,2787000,3205910000,224.8352,,,,,,,,,,
Asia,China,07-04-2022 00:00,1425893464,3090000,3209000000,225.0519,,,,,,,,,,
Asia,China,08-04-2022 00:00,1425893464,3180000,3212180000,225.2749,,,,,,,,,,
Asia,China,09-04-2022 00:00,1425893464,2565000,3214745000,225.4548,,,,,,,,,,
Asia,China,10-04-2022 00:00,1425893464,2343000,3217088000,225.6191,,,,,,,,,,
Asia,China,11-04-2022 00:00,1425893464,2777000,3219865000,225.8139,,,,,,,,,,
Asia,China,12-04-2022 00:00,1425893464,2798000,3222663000,226.0101,,,,,,,,,,
Asia,China,13-04-2022 00:00,1425893464,2758000,3225421000,226.2035,,,,,,,,,,
Asia,China,14-04-2022 00:00,1425893464,2732000,3228153000,226.3951,,,,,,,,,,
Asia,China,15-04-2022 00:00,1425893464,2629000,3230782000,226.5795,,,,,,,,,,
Asia,China,16-04-2022 00:00,1425893464,2093000,3232875000,226.7263,,,,,,,,,,
Asia,China,17-04-2022 00:00,1425893464,1848000,3234723000,226.8559,,,,,,,,,,
Asia,China,18-04-2022 00:00,1425893464,2277000,3237000000,227.0156,,,,,,,,,,
Asia,China,19-04-2022 00:00,1425893464,2487000,3239487000,227.19,,,,,,,,,,
Asia,China,20-04-2022 00:00,1425893464,2538000,3242025000,227.368,,,,,,,,,,
Asia,China,21-04-2022 00:00,1425893464,2561000,3244586000,227.5476,,,,,,,,,,
Asia,China,22-04-2022 00:00,1425893464,2567000,3247153000,227.7276,,,,,,,,,,
Asia,China,23-04-2022 00:00,1425893464,2150000,3249303000,227.8784,,,,,,,,,,
Asia,China,24-04-2022 00:00,1425893464,2005000,3251308000,228.019,,,,,,,,,,
Asia,China,25-04-2022 00:00,1425893464,2247000,3253555000,228.1766,,,,,,,,,,
Asia,China,26-04-2022 00:00,1425893464,2267000,3255822000,228.3356,,,,,,,,,,
Asia,China,27-04-2022 00:00,1425893464,2270000,3258092000,228.4948,,,,,,,,,,
Asia,China,28-04-2022 00:00,1425893464,2156000,3260248000,228.646,,,,,,,,,,
Asia,China,29-04-2022 00:00,1425893464,2297000,3262545000,228.8071,,,,,,,,,,
Asia,China,30-04-2022 00:00,1425893464,1520000,3264065000,228.9137,,,,,,,,,,
Asia,China,01-05-2022 00:00,1425893464,996000,3265061000,228.9835,,,,,,,,,,
Asia,China,02-05-2022 00:00,1425893464,1083000,3266144000,229.0595,,,,,,,,,,
Asia,China,03-05-2022 00:00,1425893464,1033000,3267177000,229.1319,,,,,,,,,,
Asia,China,04-05-2022 00:00,1425893464,948000,3268125000,229.1984,,,,,,,,,,
Asia,China,05-05-2022 00:00,1425893464,1114000,3269239000,229.2765,,,,,,,,,,
Asia,China,06-05-2022 00:00,1425893464,1232000,3270471000,229.3629,,,,,,,,,,
Asia,China,07-05-2022 00:00,1425893464,1119000,3271590000,229.4414,,,,,,,,,,
Asia,China,08-05-2022 00:00,1425893464,969000,3272559000,229.5094,,,,,,,,,,
Asia,China,09-05-2022 00:00,1425893464,1174000,3273733000,229.5917,,,,,,,,,,
Asia,China,10-05-2022 00:00,1425893464,1339000,3275072000,229.6856,,,,,,,,,,
Asia,China,11-05-2022 00:00,1425893464,1585000,3276657000,229.7968,,,,,,,,,,
Asia,China,12-05-2022 00:00,1425893464,1456000,3278113000,229.8989,,,,,,,,,,
Asia,China,13-05-2022 00:00,1425893464,1474000,3279587000,230.0022,,,,,,,,,,
Asia,China,14-05-2022 00:00,1425893464,1283000,3280870000,230.0922,,,,,,,,,,
Asia,China,15-05-2022 00:00,1425893464,1056000,3281926000,230.1663,,,,,,,,,,
Asia,China,16-05-2022 00:00,1425893464,1262000,3283188000,230.2548,,,,,,,,,,
Asia,China,17-05-2022 00:00,1425893464,1336000,3284524000,230.3485,,,,,,,,,,
Asia,China,18-05-2022 00:00,1425893464,1415000,3285939000,230.4477,,,,,,,,,,
Asia,China,19-05-2022 00:00,1425893464,1318000,3287257000,230.5402,,,,,,,,,,
Asia,China,20-05-2022 00:00,1425893464,1337000,3288594000,230.6339,,,,,,,,,,
Asia,China,21-05-2022 00:00,1425893464,1105000,3289699000,230.7114,,,,,,,,,,
Asia,China,22-05-2022 00:00,1425893464,934000,3290633000,230.7769,,,,,,,,,,
Asia,China,23-05-2022 00:00,1425893464,1147000,3291780000,230.8574,,,,,,,,,,
Asia,China,24-05-2022 00:00,1425893464,1217000,3292997000,230.9427,,,,,,,,,,
Asia,China,25-05-2022 00:00,1425893464,1266000,3294263000,231.0315,,,,,,,,,,
Asia,China,26-05-2022 00:00,1425893464,1172000,3295435000,231.1137,,,,,,,,,,
Asia,China,27-05-2022 00:00,1425893464,1255000,3296690000,231.2017,,,,,,,,,,
Asia,China,28-05-2022 00:00,1425893464,1058000,3297748000,231.2759,,,,,,,,,,
Asia,China,29-05-2022 00:00,1425893464,864000,3298612000,231.3365,,,,,,,,,,
Asia,China,30-05-2022 00:00,1425893464,1116000,3299728000,231.4148,,,,,,,,,,
Asia,China,31-05-2022 00:00,1425893464,1123000,3300851000,231.4935,,,,,,,,,,
Asia,China,01-06-2022 00:00,1425893464,864000,3301715000,231.5541,,,,,,,,,,
Asia,China,02-06-2022 00:00,1425893464,820000,3302535000,231.6116,,,,,,,,,,
Asia,China,03-06-2022 00:00,1425893464,418000,3302953000,231.6409,,,,,,,,,,
Asia,China,04-06-2022 00:00,1425893464,502000,3303455000,231.6761,,,,,,,,,,
Asia,China,05-06-2022 00:00,1425893464,454000,3303909000,231.708,,,,,,,,,,
Asia,China,06-06-2022 00:00,1425893464,708000,3304617000,231.7576,,,,,,,,,,
Asia,China,07-06-2022 00:00,1425893464,773000,3305390000,231.8118,,,,,,,,,,
Asia,China,08-06-2022 00:00,1425893464,794000,3306184000,231.8675,,,,,,,,,,
Asia,China,09-06-2022 00:00,1425893464,799000,3306983000,231.9236,,,,,,,,,,
Asia,China,10-06-2022 00:00,1425893464,810000,3307793000,231.9804,,,,,,,,,,
Asia,China,11-06-2022 00:00,1425893464,648000,3308441000,232.0258,,,,,,,,,,
Asia,China,12-06-2022 00:00,1425893464,550000,3308991000,232.0644,,,,,,,,,,
Asia,China,13-06-2022 00:00,1425893464,740000,3309731000,232.1163,,,,,,,,,,
Asia,China,14-06-2022 00:00,1425893464,894000,3310625000,232.179,,,,,,,,,,
Asia,China,15-06-2022 00:00,1425893464,867000,3311492000,232.2398,,,,,,,,,,
Asia,China,16-06-2022 00:00,1425893464,1164000,3312656000,232.3214,,,,,,,,,,
Asia,China,17-06-2022 00:00,1425893464,788000,3313444000,232.3767,,,,,,,,,,
Asia,China,18-06-2022 00:00,1425893464,597000,3314041000,232.4186,,,,,,,,,,
Asia,China,19-06-2022 00:00,1425893464,522000,3314563000,232.4552,,,,,,,,,,
Asia,China,20-06-2022 00:00,1425893464,678000,3315241000,232.5027,,,,,,,,,,
Asia,China,21-06-2022 00:00,1425893464,742000,3315983000,232.5548,,,,,,,,,,
Asia,China,22-06-2022 00:00,1425893464,778000,3316761000,232.6093,,,,,,,,,,
Asia,China,23-06-2022 00:00,1425893464,769000,3317530000,232.6632,,,,,,,,,,
Asia,China,24-06-2022 00:00,1425893464,769000,3318299000,232.7172,,,,,,,,,,
Asia,China,25-06-2022 00:00,1425893464,555000,3318854000,232.7561,,,,,,,,,,
Asia,China,26-06-2022 00:00,1425893464,486000,3319340000,232.7902,,,,,,,,,,
Asia,China,27-06-2022 00:00,1425893464,598000,3319938000,232.8321,,,,,,,,,,
Asia,China,28-06-2022 00:00,1425893464,711000,3320649000,232.882,,,,,,,,,,
Asia,China,29-06-2022 00:00,1425893464,745000,3321394000,232.9342,,,,,,,,,,
Asia,China,30-06-2022 00:00,1425893464,765000,3322159000,232.9879,,,,,,,,,,
Asia,China,01-07-2022 00:00,1425893464,579000,3322738000,233.0285,,,,,,,,,,
Asia,China,02-07-2022 00:00,1425893464,442000,3323180000,233.0595,,,,,,,,,,
Asia,China,03-07-2022 00:00,1425893464,346000,3323526000,233.0838,,,,,,,,,,
Asia,China,04-07-2022 00:00,1425893464,548000,3324074000,233.1222,,,,,,,,,,
Asia,China,05-07-2022 00:00,1425893464,621000,3324695000,233.1657,,,,,,,,,,
Asia,China,06-07-2022 00:00,1425893464,654000,3325349000,233.2116,,,,,,,,,,
Asia,China,07-07-2022 00:00,1425893464,745000,3326094000,233.2639,,,,,,,,,,
Asia,China,08-07-2022 00:00,1425893464,804000,3326898000,233.3202,,,,,,,,,,
Asia,China,09-07-2022 00:00,1425893464,584000,3327482000,233.3612,,,,,,,,,,
Asia,China,10-07-2022 00:00,1425893464,459000,3327941000,233.3934,,,,,,,,,,
Asia,China,11-07-2022 00:00,1425893464,628000,3328569000,233.4374,,,,,,,,,,
Asia,China,12-07-2022 00:00,1425893464,665000,3329234000,233.4841,,,,,,,,,,
Asia,China,13-07-2022 00:00,1425893464,716000,3329950000,233.5343,,,,,,,,,,
Asia,China,14-07-2022 00:00,1425893464,723000,3330673000,233.585,,,,,,,,,,
Asia,China,15-07-2022 00:00,1425893464,767000,3331440000,233.6388,,,,,,,,,,
Asia,China,16-07-2022 00:00,1425893464,554000,3331994000,233.6776,,,,,,,,,,
Asia,China,17-07-2022 00:00,1425893464,493000,3332487000,233.7122,,,,,,,,,,
Asia,China,18-07-2022 00:00,1425893464,678000,3333165000,233.7598,,,,,,,,,,
Asia,China,19-07-2022 00:00,1425893464,760000,3333925000,233.8131,,,,,,,,,,
Asia,China,20-07-2022 00:00,1425893464,,3333925000,233.8131,,,,,,,,,,
